temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.072,0.027,0.0
1,-6.160000000000025,-7.4500000000000455,0.062,0.032,0.017
2,-36.920000000000016,-29.120000000000005,0.058,0.028,0.054
3,-77.19999999999999,-51.120000000000005,0.039,0.028,0.058
4,-123.61000000000001,-72.26000000000005,0.041,0.029,0.072
5,-171.49,-90.65000000000003,0.035,0.044,0.093
6,-211.94,-104.47000000000003,0.026,0.043,0.058
7,-221.39000000000001,-158.70000000000002,0.022,0.033,0.0
8,-251.65,-120.61000000000001,0.032,0.036,0.052
9,-268.98,-125.65000000000003,0.061,0.05,0.019
