temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.052,0.022,0.0
1,-90.23000000000002,227.73,0.033,0.03,0.0
2,-72.95000000000005,238.61999999999998,0.031,0.027,0.031
3,-60.51000000000005,248.48,0.033,0.022,0.036
4,-47.360000000000014,258.91999999999996,0.042,0.018,0.03
5,-28.07000000000005,273.95000000000005,0.065,0.029,0.039
6,-16.30000000000001,285.46000000000004,0.053,0.029,0.027
7,-2.5300000000000296,298.1,0.045,0.02,0.031
8,10.659999999999968,306.39,0.05,0.028,0.023
9,20.889999999999986,319.4,0.057,0.028,0.029
10,31.159999999999968,324.33000000000004,0.062,0.031,0.016
