temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.072,0.032,0.0
1,-1.2100000000000364,-8.610000000000014,0.067,0.033,0.017
2,-0.5,-39.44,0.065,0.035,0.041
3,-2.5100000000000477,-61.370000000000005,0.069,0.026,0.04
4,-0.060000000000002274,-82.74000000000001,0.046,0.033,0.027
5,0.40999999999996817,-95.25,0.046,0.035,0.025
6,1.669999999999959,-109.53000000000003,0.036,0.033,0.029
7,1.6200000000000045,-123.70000000000005,0.043,0.029,0.028
8,2.8899999999999864,-131.17000000000002,0.033,0.03,0.015
9,5.769999999999982,-137.62,0.032,0.031,0.013
10,6.639999999999986,-142.46000000000004,0.036,0.032,0.01
