temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.098,0.029,0.0
1,5.25,-10.810000000000002,0.081,0.033,0.023
2,20.460000000000008,-27.329999999999984,0.088,0.037,0.038
3,36.91,-46.40999999999997,0.085,0.036,0.037
4,72.22999999999999,-73.28999999999996,0.045,0.033,0.052
5,92.33000000000001,-82.08999999999997,0.037,0.033,0.031
6,115.86000000000001,-92.59999999999997,0.035,0.031,0.036
7,134.0,-99.72999999999996,0.039,0.034,0.027
8,149.06,-106.41999999999996,0.038,0.033,0.023
9,166.32,-117.70999999999998,0.038,0.035,0.04
10,241.16000000000003,-292.62,0.042,0.02,0.0
11,178.7,-122.50999999999999,0.066,0.032,0.031
12,184.47000000000003,-129.08999999999997,0.072,0.032,0.018
