temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.057,0.046,0.0
1,-7.0400000000000205,-0.37999999999999545,0.03,0.024,0.009
2,-18.180000000000007,-70.50999999999999,0.051,0.016,0.0
3,-23.100000000000023,0.35000000000002274,0.027,0.023,0.02
4,-39.68000000000001,-2.2099999999999795,0.023,0.024,0.021
5,-63.52999999999997,-3.319999999999993,0.028,0.027,0.03
6,-91.01999999999998,-5.550000000000011,0.034,0.027,0.035
7,-116.56,-5.189999999999998,0.027,0.026,0.032
8,-144.77,-5.810000000000002,0.032,0.029,0.038
9,-173.02,-12.54000000000002,0.044,0.035,0.045
10,-204.0,-7.590000000000032,0.057,0.02,0.04
11,-229.11,0.009999999999990905,0.056,0.02,0.035
12,-267.3,10.439999999999998,0.065,0.024,0.0
13,-304.94,24.810000000000002,0.07,0.027,0.0
