temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.032,0.028,0.0
1,-4.0400000000000205,9.740000000000009,0.039,0.035,0.02
2,-5.510000000000019,21.639999999999986,0.038,0.04,0.024
3,-9.990000000000009,33.91999999999996,0.034,0.039,0.025
4,-15.730000000000018,50.620000000000005,0.038,0.039,0.047
5,-19.80000000000001,62.44,0.058,0.035,0.038
6,-21.810000000000002,82.32999999999998,0.071,0.039,0.04
7,-22.890000000000015,98.89999999999998,0.079,0.048,0.033
8,-25.54000000000002,115.01999999999998,0.071,0.042,0.032
9,-27.710000000000008,127.69999999999999,0.076,0.041,0.026
10,-29.49000000000001,138.97999999999996,0.08,0.046,0.023
