temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.057,0.03,0.0
1,-11.939999999999998,-10.549999999999955,0.057,0.032,0.026
2,-21.75999999999999,-18.5,0.061,0.028,0.02
3,-44.24000000000001,-42.06999999999999,0.053,0.031,0.04
4,-65.62,-56.139999999999986,0.029,0.027,0.036
5,-90.07,-68.94,0.028,0.024,0.04
6,-110.91999999999999,-81.91999999999996,0.031,0.028,0.037
7,-131.57999999999998,-94.09999999999997,0.029,0.029,0.037
8,-146.48,-103.64999999999998,0.026,0.028,0.033
9,-165.67,-113.48999999999995,0.025,0.038,0.032
