temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.035,0.02,0.0
1,5.409999999999997,-9.95999999999998,0.053,0.023,0.021
2,7.97999999999999,-24.039999999999964,0.066,0.028,0.028
3,6.560000000000002,-39.01999999999998,0.065,0.031,0.03
4,4.3799999999999955,-59.289999999999964,0.055,0.027,0.038
5,5.509999999999991,-83.95999999999998,0.029,0.033,0.034
6,7.8799999999999955,-96.56,0.034,0.031,0.025
7,7.590000000000003,-108.69,0.037,0.03,0.024
8,12.150000000000006,-120.58999999999997,0.036,0.035,0.024
9,13.799999999999983,-131.26,0.033,0.029,0.021
10,15.629999999999967,-141.16999999999996,0.041,0.03,0.02
11,16.890000000000015,-146.0,0.034,0.036,0.01
12,44.87999999999997,-236.85,0.247,0.023,0.0
13,18.669999999999987,-152.2,0.043,0.044,0.013
14,51.47,-336.82,0.223,0.025,0.0
