temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.028,0.027,0.0
1,15.830000000000013,10.20999999999998,0.026,0.02,0.028
2,30.349999999999994,17.359999999999957,0.029,0.028,0.023
3,46.900000000000006,26.24000000000001,0.029,0.026,0.027
4,63.84,36.10999999999996,0.035,0.025,0.039
5,87.91999999999999,56.44,0.062,0.028,0.054
6,104.02000000000001,68.51999999999998,0.051,0.027,0.031
7,119.9,84.97999999999996,0.054,0.026,0.038
8,134.27,98.21999999999997,0.053,0.029,0.032
9,143.83,103.85999999999996,0.067,0.033,0.016
