temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.047,0.032,0.0
1,-15.369999999999948,-14.649999999999977,0.119,0.037,0.035
2,0.05000000000001137,-108.08999999999997,0.052,0.016,0.0
3,-21.21999999999997,-0.7099999999999795,0.041,0.024,0.049
4,-39.26999999999998,-1.1200000000000045,0.036,0.028,0.023
5,-71.28999999999996,-3.589999999999975,0.041,0.03,0.04
6,-94.11999999999995,-53.14999999999998,0.025,0.02,0.0
7,-96.48999999999995,-5.899999999999977,0.041,0.037,0.032
8,-118.58999999999997,-5.810000000000002,0.039,0.026,0.028
9,-145.85999999999999,-7.099999999999966,0.035,0.03,0.034
10,-167.16999999999996,-7.0,0.038,0.031,0.03
11,-197.47999999999996,-10.529999999999973,0.051,0.029,0.037
12,-224.23999999999998,1.0900000000000318,0.064,0.024,0.046
13,-245.80999999999997,7.1200000000000045,0.061,0.028,0.03
14,-271.82,15.129999999999995,0.067,0.024,0.036
15,-301.34,27.19999999999999,0.064,0.026,0.044
16,-293.18999999999994,-43.91999999999996,0.052,0.018,0.0
