temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.062,0.026,0.0
1,1.8199999999999932,-7.949999999999989,0.066,0.033,0.016
2,2.780000000000001,-22.69999999999999,0.058,0.034,0.03
3,2.8700000000000045,-42.26999999999998,0.077,0.029,0.039
4,4.400000000000006,-69.69999999999999,0.054,0.034,0.032
5,4.889999999999986,-79.36000000000001,0.034,0.035,0.018
6,6.4199999999999875,-92.80000000000001,0.038,0.036,0.027
7,8.5,-104.80000000000001,0.039,0.035,0.024
8,9.069999999999993,-113.82999999999998,0.034,0.034,0.018
9,11.549999999999983,-127.63999999999999,0.041,0.038,0.028
10,14.900000000000006,-135.51,0.044,0.039,0.016
11,59.93999999999997,-319.71000000000004,0.228,0.019,0.0
12,31.819999999999965,-176.35000000000002,0.037,0.024,0.0
13,16.620000000000005,-140.79000000000002,0.038,0.039,0.011
