temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.096,0.044,0.0
1,8.72999999999999,-12.319999999999993,0.113,0.051,0.025
2,16.789999999999992,-20.329999999999984,0.099,0.049,0.014
3,47.599999999999994,-43.45999999999998,0.045,0.04,0.048
4,66.28,-50.93000000000001,0.039,0.041,0.028
5,84.85999999999999,-59.870000000000005,0.042,0.037,0.029
6,116.89000000000001,-73.82999999999998,0.046,0.041,0.049
7,132.9,-81.46999999999997,0.037,0.039,0.025
8,151.52,-88.68,0.062,0.036,0.045
9,161.83,-101.95999999999998,0.093,0.033,0.035
10,167.51000000000002,-112.06,0.11,0.039,0.021
