temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.08,0.038,0.0
1,-17.00999999999999,-28.720000000000027,0.035,0.018,0.0
2,-12.04000000000002,0.9099999999999682,0.062,0.028,0.015
3,-33.170000000000016,-0.30000000000001137,0.067,0.029,0.026
4,-68.67000000000002,-0.38999999999998636,0.045,0.027,0.044
5,-95.04000000000002,0.029999999999972715,0.053,0.025,0.033
6,-119.61000000000001,-1.2800000000000296,0.052,0.028,0.031
7,-148.66000000000003,-3.0600000000000023,0.035,0.028,0.036
8,-173.43,-5.3799999999999955,0.039,0.023,0.031
9,-211.02,-7.860000000000014,0.03,0.031,0.052
10,-239.99,-8.590000000000032,0.043,0.033,0.041
11,-263.96000000000004,-4.25,0.066,0.03,0.031
12,-283.05,6.170000000000016,0.064,0.024,0.034
13,-298.62,9.519999999999982,0.067,0.029,0.021
14,-309.94,12.029999999999973,0.068,0.031,0.015
