temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.035,0.038,0.0
1,-1.509999999999991,8.180000000000007,0.028,0.03,0.016
2,-2.740000000000009,17.30000000000001,0.03,0.034,0.018
3,-6.8799999999999955,26.840000000000032,0.037,0.04,0.02
4,-12.060000000000002,41.05000000000001,0.034,0.036,0.036
5,-14.589999999999975,51.47000000000003,0.051,0.036,0.037
6,-16.629999999999995,69.75999999999999,0.068,0.037,0.037
7,-17.49000000000001,85.94,0.076,0.038,0.032
8,-20.269999999999982,101.49000000000001,0.069,0.039,0.031
9,-22.079999999999984,112.80000000000001,0.074,0.038,0.023
10,-21.099999999999966,126.52000000000004,0.071,0.041,0.028
11,-22.370000000000005,135.17000000000002,0.074,0.042,0.017
