temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.1,0.044,0.0
1,12.560000000000002,-18.480000000000018,0.098,0.048,0.03
2,26.359999999999985,-29.730000000000018,0.062,0.035,0.028
3,40.72,-46.170000000000016,0.064,0.032,0.037
4,53.19999999999999,-62.19999999999999,0.071,0.035,0.035
5,66.81,-77.00999999999999,0.055,0.028,0.026
6,82.96000000000001,-86.21000000000004,0.034,0.031,0.026
7,98.65,-95.75,0.035,0.031,0.027
8,112.16999999999999,-104.34000000000003,0.036,0.033,0.024
9,124.14000000000001,-112.86000000000001,0.032,0.03,0.023
10,135.54999999999998,-120.80000000000001,0.037,0.032,0.021
11,146.66,-128.25,0.058,0.037,0.032
12,152.4,-134.04000000000002,0.073,0.032,0.021
13,158.76000000000002,-144.54000000000002,0.089,0.034,0.022
