temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.071,0.03,0.0
1,19.78,-9.949999999999989,0.069,0.026,0.028
2,33.66,-14.609999999999957,0.039,0.021,0.02
3,57.0,-14.0,0.023,0.023,0.026
4,81.44,-13.829999999999984,0.027,0.028,0.031
5,109.62,-12.579999999999984,0.038,0.027,0.035
6,129.64,-11.509999999999991,0.041,0.032,0.025
7,151.28999999999996,-10.029999999999973,0.048,0.027,0.027
8,170.45,-8.560000000000002,0.034,0.023,0.025
9,194.67000000000002,-7.639999999999986,0.046,0.021,0.03
10,217.38,-4.139999999999986,0.038,0.02,0.029
11,242.5,2.5300000000000296,0.044,0.024,0.034
12,266.78999999999996,-0.2899999999999636,0.051,0.028,0.031
13,279.99,-2.7799999999999727,0.056,0.029,0.017
14,287.27,-0.6699999999999591,0.073,0.034,0.01
