temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.031,0.032,0.0
1,-6.970000000000027,3.8000000000000114,0.026,0.028,0.012
2,-14.069999999999993,7.420000000000016,0.028,0.031,0.011
3,-77.10000000000002,31.260000000000048,0.032,0.021,0.0
4,-93.02000000000001,46.620000000000005,0.053,0.023,0.038
5,-118.30000000000001,56.32000000000005,0.05,0.026,0.054
6,-138.94000000000003,79.02000000000004,0.072,0.026,0.055
7,-156.53000000000003,95.25,0.074,0.032,0.039
8,-169.37,107.02000000000004,0.078,0.033,0.028
9,-180.63000000000002,115.74000000000001,0.081,0.034,0.022
