temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.046,0.018,0.0
1,-18.819999999999993,12.080000000000041,0.028,0.021,0.0
2,-43.25,18.630000000000052,0.029,0.025,0.033
3,-58.81999999999999,28.210000000000036,0.035,0.026,0.027
4,-83.65000000000003,36.410000000000025,0.024,0.024,0.037
5,-106.56,46.660000000000025,0.038,0.027,0.041
6,-130.75,63.620000000000005,0.059,0.032,0.048
7,-151.98000000000002,77.06,0.067,0.032,0.05
8,-175.82000000000002,98.65000000000003,0.08,0.036,0.057
9,-191.86,113.62,0.088,0.035,0.036
10,-207.24,128.68,0.092,0.033,0.036
11,-227.67000000000002,76.47000000000003,0.056,0.022,0.0
12,-219.10000000000002,137.36,0.104,0.042,0.023
13,-247.14000000000001,51.14000000000004,0.088,0.031,0.051
