temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.059,0.032,0.0
1,-10.28000000000003,-13.360000000000014,0.052,0.029,0.03
2,-21.810000000000002,-27.460000000000036,0.068,0.029,0.031
3,-50.35000000000002,-48.110000000000014,0.047,0.027,0.045
4,-72.42000000000002,-56.00999999999999,0.04,0.032,0.032
5,-95.77000000000001,-66.15000000000003,0.032,0.028,0.036
6,-115.47,-77.04000000000002,0.036,0.031,0.033
7,-144.75,-89.73000000000002,0.038,0.038,0.056
8,-165.34,-97.69999999999999,0.03,0.047,0.034
9,-192.62,-106.60000000000002,0.026,0.042,0.038
10,-212.85,-116.62,0.038,0.042,0.032
11,-225.09,-121.73000000000002,0.044,0.055,0.018
12,-232.52,-124.78,0.042,0.051,0.011
