temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.079,0.031,0.0
1,16.03,-17.810000000000002,0.077,0.035,0.034
2,36.130000000000024,-33.80000000000001,0.062,0.033,0.034
3,61.31,-49.360000000000014,0.048,0.033,0.038
4,86.75,-60.10000000000002,0.028,0.03,0.037
5,112.08000000000004,-71.17000000000002,0.035,0.033,0.039
6,133.10000000000002,-80.33000000000004,0.04,0.038,0.032
7,152.7,-87.63,0.034,0.033,0.029
8,168.24,-96.81,0.069,0.03,0.05
9,176.79000000000002,-107.39000000000004,0.085,0.034,0.026
10,183.48000000000002,-118.87,0.136,0.045,0.024
