temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.054,0.049,0.0
1,21.25999999999999,-0.009999999999990905,0.03,0.03,0.027
2,50.610000000000014,0.30000000000001137,0.037,0.035,0.037
3,74.88999999999999,2.8500000000000227,0.034,0.034,0.031
4,101.77999999999997,5.569999999999993,0.03,0.03,0.034
5,130.61,6.350000000000023,0.038,0.031,0.036
6,160.42000000000002,10.360000000000014,0.039,0.026,0.039
7,184.65999999999997,12.310000000000002,0.048,0.025,0.031
8,207.95999999999998,12.050000000000011,0.071,0.028,0.029
9,220.27999999999997,14.769999999999982,0.074,0.042,0.016
