temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.045,0.024,0.0
1,-8.0,-7.850000000000023,0.077,0.037,0.019
2,-20.139999999999986,-18.69999999999999,0.07,0.033,0.026
3,-33.69,-28.319999999999993,0.068,0.03,0.026
4,-44.64999999999998,-37.81999999999999,0.052,0.034,0.017
5,-57.75,-45.15999999999997,0.041,0.035,0.021
6,-69.59999999999997,-51.81999999999999,0.034,0.032,0.02
7,-87.69999999999999,-62.19,0.034,0.027,0.031
8,-106.82,-71.0,0.035,0.032,0.03
9,-122.22,-81.63999999999999,0.047,0.032,0.029
10,-135.95,-88.98000000000002,0.033,0.028,0.023
11,-151.20999999999998,-97.05000000000001,0.025,0.03,0.03
12,-166.41,-104.60000000000002,0.027,0.039,0.026
13,-183.58999999999997,-112.95999999999998,0.027,0.045,0.027
14,-192.30999999999997,-116.37,0.028,0.04,0.013
