temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.021,0.019,0.0
1,-13.830000000000041,0.9099999999999682,0.031,0.022,0.017
2,-32.48000000000002,-0.160000000000025,0.026,0.027,0.023
3,-54.18000000000001,-2.259999999999991,0.023,0.025,0.027
4,-88.85000000000002,-4.840000000000032,0.024,0.026,0.049
5,-121.14000000000001,-6.610000000000014,0.039,0.028,0.044
6,-146.99,-1.8100000000000023,0.059,0.025,0.033
7,-172.23000000000002,3.9399999999999977,0.07,0.024,0.035
8,-191.09000000000003,9.120000000000005,0.067,0.024,0.026
9,-206.85000000000002,9.550000000000011,0.075,0.03,0.02
10,-215.48000000000002,14.009999999999991,0.066,0.031,0.014
