temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.022,0.022,0.0
1,15.759999999999991,10.939999999999998,0.032,0.031,0.029
2,26.289999999999992,18.170000000000016,0.029,0.023,0.02
3,39.21000000000001,28.80000000000001,0.027,0.026,0.027
4,48.00999999999999,34.47000000000003,0.029,0.028,0.016
5,59.10000000000002,44.10000000000002,0.031,0.029,0.024
6,74.12,54.79000000000002,0.027,0.026,0.028
7,88.42000000000002,62.370000000000005,0.033,0.031,0.025
8,104.56,76.69999999999999,0.052,0.024,0.044
9,119.92000000000002,99.89999999999998,0.047,0.023,0.05
10,140.54000000000002,114.66000000000003,0.054,0.021,0.039
11,153.14999999999998,129.22000000000003,0.051,0.026,0.033
12,165.19,137.7,0.062,0.03,0.023
