temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.061,0.026,0.0
1,28.25,-9.199999999999989,0.04,0.024,0.033
2,84.53,-8.900000000000034,0.029,0.022,0.0
3,105.04999999999998,-5.410000000000025,0.041,0.023,0.029
4,130.57000000000002,-6.9599999999999795,0.033,0.022,0.032
5,161.62000000000003,-4.050000000000011,0.035,0.023,0.04
6,187.72,-4.3700000000000045,0.048,0.019,0.033
7,239.56000000000003,0.38999999999998636,0.045,0.02,0.0
8,256.01,-2.0500000000000114,0.065,0.034,0.021
9,262.98,-0.29000000000002046,0.084,0.041,0.009
