temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.068,0.032,0.0
1,-15.300000000000011,-14.170000000000016,0.069,0.036,0.034
2,-35.28000000000003,-36.360000000000014,0.062,0.038,0.04
3,-66.92000000000002,-56.78000000000003,0.039,0.037,0.051
4,-85.16000000000003,-67.34000000000003,0.039,0.038,0.031
5,-102.96000000000004,-77.48000000000002,0.039,0.039,0.03
6,-131.75000000000003,-93.96000000000004,0.032,0.031,0.049
7,-149.67000000000002,-104.38,0.033,0.038,0.031
8,-158.39000000000001,-110.71000000000004,0.036,0.036,0.017
9,-164.97000000000003,-115.87,0.034,0.038,0.013
