temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.038,0.032,0.0
1,-5.5,-4.240000000000009,0.043,0.027,0.011
2,-21.29000000000002,-3.3799999999999955,0.043,0.033,0.02
3,-42.69999999999999,-2.2900000000000205,0.023,0.025,0.027
4,-71.5,-5.850000000000023,0.047,0.029,0.037
5,-118.82000000000002,-4.680000000000007,0.026,0.027,0.0
6,-138.95000000000002,-7.740000000000009,0.023,0.02,0.03
7,-192.25,2.609999999999957,0.059,0.022,0.0
8,-215.87,0.9499999999999886,0.064,0.027,0.03
9,-246.48000000000002,8.20999999999998,0.068,0.023,0.0
10,-258.70000000000005,16.519999999999982,0.054,0.023,0.023
