temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.03,0.032,0.0
1,-0.8199999999999932,5.850000000000023,0.038,0.042,0.012
2,-2.1899999999999977,11.460000000000036,0.036,0.04,0.011
3,-4.409999999999968,23.870000000000005,0.049,0.035,0.037
4,-7.619999999999948,35.370000000000005,0.06,0.042,0.032
5,-8.42999999999995,50.56,0.068,0.038,0.03
6,-8.569999999999993,64.37,0.073,0.038,0.028
7,-10.059999999999945,79.42000000000002,0.073,0.042,0.03
8,-11.479999999999961,90.45000000000005,0.079,0.045,0.022
9,-12.269999999999982,101.49000000000001,0.075,0.042,0.022
10,-12.939999999999998,111.59000000000003,0.083,0.048,0.02
