temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.049,0.024,0.0
1,-6.339999999999975,-5.360000000000014,0.053,0.036,0.011
2,-16.069999999999993,-4.03000000000003,0.054,0.03,0.012
3,-61.139999999999986,-3.3600000000000136,0.051,0.03,0.056
4,-90.90999999999997,-4.699999999999989,0.047,0.03,0.037
5,-121.57,-7.269999999999982,0.049,0.03,0.038
6,-154.85999999999999,-9.699999999999989,0.031,0.028,0.045
7,-184.14,-8.220000000000027,0.063,0.035,0.046
8,-213.13,0.8100000000000023,0.085,0.038,0.041
9,-241.18,11.670000000000016,0.093,0.04,0.041
10,-247.06,9.050000000000011,0.112,0.05,0.009
