temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.029,0.028,0.0
1,-24.590000000000032,-0.7899999999999636,0.028,0.028,0.014
2,-43.09000000000003,-1.8199999999999932,0.027,0.02,0.023
3,-59.379999999999995,-2.5299999999999727,0.025,0.022,0.02
4,-79.35,-2.6499999999999773,0.026,0.026,0.025
5,-97.66,-3.25,0.028,0.027,0.023
6,-116.09,-5.0499999999999545,0.026,0.026,0.023
7,-134.0,-4.96999999999997,0.03,0.025,0.028
8,-160.25,-2.5,0.049,0.027,0.032
9,-178.24,5.260000000000048,0.056,0.024,0.031
10,-199.17000000000002,10.53000000000003,0.072,0.028,0.028
11,-214.21,19.52000000000004,0.071,0.03,0.026
12,-224.48000000000002,20.310000000000002,0.066,0.023,0.013
