temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.106,0.047,0.0
1,5.180000000000007,-8.310000000000002,0.107,0.049,0.018
2,17.850000000000023,-28.21999999999997,0.086,0.04,0.034
3,36.77000000000001,-46.90999999999997,0.071,0.032,0.041
4,66.61000000000001,-72.45999999999998,0.036,0.031,0.051
5,100.88,-91.09999999999997,0.035,0.028,0.057
6,122.55000000000001,-103.44999999999999,0.032,0.032,0.037
7,144.29000000000002,-116.97999999999996,0.047,0.03,0.058
8,158.07999999999998,-128.74,0.065,0.024,0.045
9,168.41000000000003,-146.26999999999998,0.092,0.029,0.037
