temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.056,0.023,0.0
1,-11.049999999999955,-7.649999999999977,0.064,0.032,0.021
2,-23.639999999999986,-18.569999999999993,0.058,0.029,0.027
3,-43.75999999999999,-43.849999999999966,0.046,0.032,0.038
4,-62.089999999999975,-51.40999999999997,0.029,0.028,0.026
5,-79.98999999999995,-62.76999999999998,0.03,0.029,0.032
6,-101.72999999999996,-72.5,0.021,0.021,0.033
7,-122.16999999999996,-84.95999999999998,0.025,0.025,0.036
8,-145.03999999999996,-94.22999999999996,0.024,0.019,0.034
9,-162.75999999999996,-102.26999999999998,0.025,0.026,0.033
10,-195.65999999999997,-117.10999999999996,0.023,0.033,0.0
11,-204.01999999999998,-120.82,0.024,0.034,0.013
12,-215.24999999999997,-196.77999999999997,0.039,0.029,0.0
13,-218.42999999999998,-160.32999999999998,0.027,0.028,0.0
14,-254.20999999999998,-180.39999999999998,0.024,0.029,0.06
