temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.057,0.033,0.0
1,0.5500000000000114,-15.539999999999964,0.069,0.034,0.031
2,-2.3799999999999955,-40.379999999999995,0.063,0.035,0.05
3,-4.230000000000018,-70.5,0.055,0.042,0.036
4,-0.14999999999997726,-89.47999999999996,0.036,0.042,0.038
5,2.509999999999991,-107.00999999999999,0.043,0.033,0.035
6,5.220000000000027,-122.0,0.041,0.045,0.03
7,7.939999999999998,-132.38,0.037,0.036,0.021
8,9.649999999999977,-138.27999999999997,0.057,0.046,0.012
9,14.29000000000002,-338.12,0.127,0.021,0.0
