temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.038,0.027,0.0
1,-11.490000000000009,-0.75,0.039,0.025,0.014
2,-26.53000000000003,0.1500000000000341,0.05,0.029,0.019
3,-128.16000000000003,-300.76,0.309,0.021,0.0
4,-53.72000000000003,-2.240000000000009,0.037,0.024,0.034
5,-103.55000000000001,-1.9799999999999613,0.031,0.023,0.062
6,-167.52,-171.64,0.34,0.032,0.0
7,-152.19000000000003,-4.319999999999993,0.022,0.024,0.068
8,-194.15,0.7900000000000205,0.063,0.028,0.064
9,-220.10000000000002,9.680000000000007,0.07,0.029,0.038
10,-244.09000000000003,19.27000000000004,0.073,0.028,0.036
11,-262.34000000000003,21.49000000000001,0.061,0.025,0.023
12,-273.81,29.470000000000027,0.08,0.035,0.021
