temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.055,0.029,0.0
1,-10.259999999999991,-2.579999999999984,0.05,0.021,0.014
2,-30.21999999999997,-8.689999999999998,0.045,0.019,0.028
3,-48.73000000000002,-23.139999999999986,0.046,0.02,0.037
4,-77.08999999999997,-33.85999999999996,0.048,0.028,0.039
5,-162.04999999999998,-64.12,0.026,0.032,0.0
6,-193.85,-76.01999999999998,0.032,0.035,0.048
7,-226.38,-85.26999999999998,0.043,0.028,0.036
8,-248.58999999999997,-85.25999999999999,0.055,0.022,0.028
9,-263.25,-88.74000000000001,0.072,0.03,0.02
10,-269.89,-89.94,0.078,0.034,0.009
