temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.036,0.029,0.0
1,-12.639999999999986,3.170000000000016,0.031,0.03,0.017
2,-21.839999999999975,7.560000000000002,0.029,0.023,0.014
3,-36.65999999999997,12.370000000000005,0.027,0.025,0.021
4,-63.089999999999975,21.640000000000043,0.026,0.025,0.038
5,-99.15999999999997,43.64000000000004,0.06,0.025,0.0
6,-114.26999999999998,64.56,0.059,0.022,0.046
7,-154.36999999999998,105.94999999999999,0.068,0.028,0.0
8,-166.73999999999998,118.65000000000003,0.073,0.031,0.03
9,-195.60999999999996,70.11000000000001,0.077,0.022,0.0
