temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.043,0.028,0.0
1,-9.159999999999968,2.3100000000000023,0.022,0.023,0.012
2,-20.180000000000007,6.8799999999999955,0.026,0.029,0.017
3,-43.0,14.049999999999955,0.029,0.025,0.032
4,-71.50999999999999,24.94999999999999,0.026,0.024,0.042
5,-89.30999999999997,29.389999999999986,0.029,0.027,0.024
6,-108.16999999999999,36.829999999999984,0.038,0.028,0.028
7,-127.52999999999997,45.14999999999998,0.034,0.02,0.047
8,-148.09999999999997,59.099999999999966,0.063,0.024,0.046
9,-169.57,80.23999999999995,0.065,0.026,0.05
10,-179.32999999999998,91.00999999999999,0.059,0.025,0.025
11,-187.52999999999997,97.81,0.07,0.029,0.017
