temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.039,0.02,0.0
1,-0.2799999999999727,-13.909999999999968,0.057,0.027,0.028
2,-0.7699999999999818,-32.85999999999996,0.055,0.028,0.038
3,-1.509999999999991,-57.289999999999964,0.054,0.034,0.03
4,-0.8299999999999841,-69.96999999999997,0.033,0.034,0.022
5,2.2200000000000273,-81.41999999999996,0.033,0.033,0.023
6,4.100000000000023,-92.31,0.036,0.029,0.022
7,2.7100000000000364,-101.82,0.031,0.034,0.019
8,4.990000000000009,-112.90999999999997,0.029,0.032,0.022
9,4.730000000000018,-120.60999999999996,0.032,0.03,0.015
10,6.079999999999984,-128.32999999999998,0.036,0.037,0.016
11,11.069999999999993,-134.0,0.035,0.036,0.013
