temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.077,0.02,0.0
1,-2.0600000000000023,26.77000000000004,0.092,0.032,0.054
2,-1.6299999999999955,45.54000000000002,0.105,0.036,0.038
3,-3.7199999999999704,71.32,0.077,0.033,0.037
4,-6.25,88.81,0.061,0.035,0.043
5,-6.579999999999984,108.52000000000004,0.072,0.038,0.044
6,-9.129999999999995,126.42000000000002,0.076,0.041,0.036
7,-10.319999999999993,143.32,0.073,0.043,0.034
8,-10.339999999999975,155.82999999999998,0.069,0.033,0.025
9,-10.5,164.19,0.081,0.044,0.017
