temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.101,0.036,0.0
1,17.610000000000014,-20.630000000000052,0.095,0.044,0.039
2,29.140000000000015,-35.01000000000005,0.08,0.034,0.026
3,51.860000000000014,-52.89000000000004,0.067,0.036,0.044
4,64.66,-64.08000000000004,0.054,0.03,0.027
5,88.88999999999999,-79.68,0.035,0.031,0.038
6,118.26999999999998,-94.18,0.037,0.036,0.047
7,146.53000000000003,-108.90000000000003,0.022,0.025,0.053
8,168.76,-120.77000000000004,0.054,0.028,0.07
9,173.86,-131.17000000000002,0.061,0.025,0.022
10,180.40000000000003,-144.35000000000002,0.097,0.027,0.028
