temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.052,0.031,0.0
1,7.299999999999983,-5.689999999999998,0.064,0.037,0.014
2,15.960000000000008,-13.800000000000011,0.058,0.034,0.019
3,27.819999999999993,-25.20999999999998,0.054,0.039,0.023
4,49.640000000000015,-38.53000000000003,0.048,0.04,0.035
5,66.78,-46.839999999999975,0.041,0.036,0.027
6,83.49999999999997,-53.78000000000003,0.032,0.031,0.025
7,101.38000000000002,-62.81,0.036,0.035,0.029
8,119.10999999999999,-72.42000000000002,0.053,0.032,0.045
9,130.77,-80.89999999999998,0.071,0.032,0.033
10,135.86999999999998,-89.66000000000003,0.079,0.03,0.019
