temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.026,0.025,0.0
1,23.400000000000006,17.32000000000005,0.024,0.024,0.0
2,36.54000000000002,24.950000000000045,0.03,0.033,0.022
3,49.890000000000015,35.160000000000025,0.033,0.026,0.026
4,61.160000000000025,43.49000000000001,0.029,0.029,0.022
5,90.03000000000003,66.58000000000004,0.048,0.027,0.0
6,108.53000000000003,85.58000000000004,0.055,0.022,0.044
7,126.0,101.12,0.051,0.022,0.038
8,143.34000000000003,119.48000000000002,0.052,0.023,0.043
9,160.59000000000003,136.56,0.054,0.025,0.04
10,173.73000000000002,139.75,0.086,0.031,0.018
