temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.033,0.02,0.0
1,88.63000000000002,65.19,0.057,0.03,0.0
2,74.38000000000002,68.5,0.039,0.037,0.019
3,60.91999999999999,76.07999999999998,0.032,0.027,0.023
4,39.400000000000006,86.07,0.029,0.028,0.034
5,19.52000000000001,94.43,0.034,0.033,0.03
6,2.5500000000000114,100.50999999999999,0.03,0.032,0.024
7,-17.47,109.82999999999998,0.031,0.033,0.036
8,-43.49000000000001,116.35000000000002,0.05,0.037,0.046
9,-61.58000000000001,137.01999999999998,0.099,0.037,0.058
10,-78.69999999999999,161.14999999999998,0.105,0.039,0.053
11,-94.64000000000001,177.10000000000002,0.103,0.041,0.038
12,-107.67,194.45,0.081,0.036,0.038
13,-125.06,209.14999999999998,0.098,0.041,0.037
14,-133.92000000000002,218.22000000000003,0.087,0.043,0.021
15,-164.46,161.95,0.082,0.028,0.0
