temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.03,0.02,0.0
1,10.950000000000017,6.8700000000000045,0.03,0.029,0.019
2,23.330000000000013,14.840000000000032,0.03,0.027,0.022
3,29.210000000000008,23.02000000000004,0.03,0.027,0.018
4,45.95000000000002,35.09000000000003,0.03,0.031,0.032
5,57.48999999999998,43.35000000000002,0.031,0.029,0.022
6,68.30999999999997,53.06,0.037,0.027,0.038
7,83.57000000000002,69.5,0.065,0.025,0.038
8,96.68999999999997,85.22000000000003,0.056,0.027,0.035
9,108.68999999999997,97.94,0.056,0.031,0.03
10,116.16,101.30000000000001,0.094,0.048,0.012
11,140.9,68.46000000000004,0.037,0.018,0.0
