temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.061,0.031,0.0
1,-8.150000000000034,-8.980000000000018,0.069,0.034,0.021
2,-21.99000000000001,-15.740000000000009,0.068,0.027,0.022
3,-52.79000000000002,-35.64000000000004,0.057,0.029,0.052
4,-73.77000000000004,-52.150000000000034,0.029,0.022,0.032
5,-94.32,-61.43000000000001,0.028,0.025,0.032
6,-116.57000000000002,-72.37,0.031,0.023,0.035
7,-139.9,-84.53000000000003,0.024,0.023,0.038
8,-207.25,-112.75,0.016,0.027,0.0
9,-227.21,-123.23000000000002,0.03,0.041,0.033
