temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.051,0.019,0.0
1,-7.850000000000023,-8.600000000000023,0.056,0.029,0.02
2,-19.24000000000001,-24.24000000000001,0.066,0.025,0.034
3,-39.56999999999999,-49.48000000000002,0.066,0.03,0.051
4,-49.51999999999998,-62.440000000000055,0.047,0.026,0.023
5,-59.44999999999999,-74.13000000000005,0.039,0.028,0.022
6,-73.79000000000002,-83.34000000000003,0.025,0.025,0.026
7,-85.82,-92.23000000000002,0.026,0.027,0.023
8,-99.73000000000002,-102.63000000000005,0.028,0.025,0.027
9,-112.26000000000002,-111.45000000000005,0.027,0.028,0.024
10,-126.01000000000002,-119.48000000000002,0.026,0.023,0.024
11,-135.86,-128.10000000000002,0.029,0.025,0.021
12,-139.84,-131.53000000000003,0.035,0.033,0.008
