temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.075,0.021,0.0
1,-29.53000000000003,224.9,0.052,0.032,0.0
2,-33.410000000000025,233.12000000000003,0.037,0.031,0.017
3,-36.78000000000003,243.20000000000002,0.04,0.032,0.021
4,-39.650000000000034,253.65,0.037,0.036,0.021
5,-47.56999999999999,277.82,0.039,0.037,0.073
6,-50.77000000000004,293.72999999999996,0.048,0.031,0.047
7,-51.910000000000025,313.39,0.061,0.031,0.039
8,-50.629999999999995,327.82,0.074,0.041,0.029
9,-52.08000000000004,341.67999999999995,0.062,0.037,0.028
10,-50.370000000000005,354.64,0.075,0.035,0.026
11,-51.93000000000001,365.71,0.068,0.041,0.023
