temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.933,0.529,0.0
1,68.92000000000002,1.2600000000000016,0.912,0.61,0.0
2,-287.24,313.32,0.052,0.021,0.0
3,-276.38,308.53,0.067,0.027,0.017
4,-253.24999999999997,303.46,0.049,0.046,0.034
5,-214.39,308.43,0.043,0.041,0.042
6,-176.09999999999997,312.02,0.038,0.032,0.048
7,-133.51999999999998,314.11,0.038,0.041,0.053
8,-97.35999999999996,315.82,0.038,0.037,0.045
9,-56.91999999999996,316.03,0.05,0.035,0.051
10,-19.549999999999955,309.63,0.067,0.034,0.048
11,11.260000000000048,307.61,0.067,0.035,0.039
12,24.470000000000027,305.34,0.069,0.039,0.017
