temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.05,0.026,0.0
1,-14.45999999999998,-18.539999999999964,0.062,0.026,0.041
2,-30.50999999999999,-36.339999999999975,0.059,0.029,0.041
3,-49.14999999999998,-59.10999999999996,0.065,0.032,0.051
4,-66.47000000000003,-81.35999999999996,0.071,0.035,0.047
5,-90.82,-108.21999999999997,0.038,0.037,0.047
6,-105.51999999999998,-119.10999999999996,0.038,0.039,0.028
7,-117.93,-130.07,0.04,0.034,0.027
8,-132.42,-141.15999999999997,0.043,0.035,0.029
9,-145.04,-149.20999999999998,0.036,0.037,0.023
10,-153.58,-156.32,0.035,0.035,0.018
11,-159.5,-159.72999999999996,0.033,0.036,0.01
