temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.05,0.025,0.0
1,-10.479999999999961,-10.949999999999989,0.059,0.031,0.026
2,-25.44999999999999,-30.379999999999995,0.075,0.037,0.043
3,-41.69999999999999,-51.389999999999986,0.077,0.04,0.047
4,-59.389999999999986,-73.81,0.073,0.043,0.05
5,-78.81,-98.83999999999997,0.074,0.044,0.045
6,-95.82,-118.82,0.05,0.046,0.036
7,-114.64999999999998,-134.51,0.047,0.05,0.039
8,-132.53999999999996,-150.32,0.047,0.047,0.039
9,-143.36999999999998,-164.23000000000002,0.051,0.048,0.031
10,-155.82,-175.20999999999998,0.039,0.044,0.027
11,-163.71999999999997,-184.67000000000002,0.04,0.044,0.021
