temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.025,0.039,0.0
1,34.639999999999986,14.70999999999998,0.023,0.032,0.042
2,72.45999999999998,35.44999999999999,0.032,0.033,0.061
3,109.29999999999998,55.129999999999995,0.049,0.031,0.085
4,146.91,82.16000000000003,0.065,0.031,0.073
5,184.54,107.54000000000002,0.067,0.038,0.069
6,215.59,131.97000000000003,0.075,0.041,0.062
7,242.60999999999999,150.82999999999998,0.079,0.046,0.05
8,264.72,163.43,0.08,0.043,0.037
9,272.64,167.18,0.082,0.047,0.012
