temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.048,0.026,0.0
1,0.5,-11.779999999999973,0.055,0.026,0.024
2,-1.0200000000000102,-27.439999999999998,0.053,0.033,0.031
3,0.6299999999999955,-46.839999999999975,0.061,0.038,0.039
4,-0.9900000000000091,-63.99000000000001,0.059,0.031,0.034
5,0.23999999999998067,-80.88,0.057,0.029,0.034
6,1.4399999999999977,-98.08999999999997,0.046,0.026,0.033
7,1.1200000000000045,-114.25999999999999,0.039,0.029,0.019
8,4.259999999999991,-124.88,0.031,0.035,0.022
9,6.059999999999974,-134.37,0.029,0.03,0.019
10,4.289999999999992,-143.57,0.035,0.032,0.019
11,8.400000000000006,-152.61,0.031,0.026,0.019
12,9.289999999999992,-161.69,0.033,0.032,0.018
13,10.049999999999983,-171.32,0.028,0.029,0.019
14,8.719999999999999,-177.3,0.032,0.028,0.012
