temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.884,0.6,0.054
1,-454.56,-4.239999999999999,0.842,0.024,0.0
2,-272.64,356.14000000000004,0.058,0.03,0.0
3,-255.81000000000003,342.90000000000003,0.068,0.033,0.033
4,-238.5,327.74,0.058,0.034,0.031
5,-219.60000000000002,317.78000000000003,0.037,0.032,0.028
6,-196.07,306.20000000000005,0.042,0.045,0.037
7,-171.84000000000003,296.25,0.041,0.042,0.036
8,-146.48000000000002,285.05,0.081,0.042,0.071
9,-125.57,253.66,0.111,0.038,0.069
10,-111.35000000000002,232.91,0.108,0.033,0.042
11,-95.81,212.0,0.086,0.037,0.036
12,-78.94,199.51,0.084,0.042,0.033
13,-57.89000000000004,180.67,0.07,0.037,0.044
14,-50.60000000000002,175.66,0.072,0.039,0.014
15,4.919999999999959,72.63000000000001,0.093,0.027,0.0
16,8.149999999999977,66.54,0.12,0.026,0.0
17,-47.56999999999999,174.97,0.092,0.047,0.0
