temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.065,0.022,0.0
1,-11.560000000000002,23.100000000000023,0.051,0.026,0.025
2,-37.23000000000002,37.60000000000002,0.032,0.032,0.043
3,-62.579999999999984,52.24000000000001,0.031,0.032,0.047
4,-88.24000000000001,67.17000000000002,0.052,0.034,0.057
5,-103.82,86.09000000000003,0.064,0.033,0.043
6,-121.76999999999998,100.67000000000002,0.064,0.037,0.038
7,-137.60999999999999,121.27000000000004,0.067,0.04,0.046
8,-152.54,134.3,0.082,0.043,0.037
9,-165.88,148.97000000000003,0.097,0.046,0.042
10,-176.14,163.79000000000002,0.106,0.048,0.032
