temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.041,0.018,0.0
1,-209.16000000000003,247.51,0.037,0.023,0.0
2,-186.74,248.35000000000002,0.037,0.035,0.032
3,-140.28000000000003,249.62,0.036,0.033,0.047
4,-100.80000000000001,250.32999999999998,0.033,0.033,0.049
5,-74.25999999999999,250.07999999999998,0.037,0.042,0.033
6,-36.610000000000014,251.21999999999997,0.044,0.044,0.047
7,-10.710000000000036,250.88,0.053,0.041,0.033
8,9.859999999999957,250.31,0.068,0.032,0.031
9,30.69999999999999,238.20999999999998,0.094,0.032,0.032
10,44.629999999999995,229.20999999999998,0.083,0.033,0.02
11,59.829999999999984,225.82999999999998,0.067,0.037,0.02
12,127.63,-47.21,0.97,0.594,0.0
