temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.024,0.021,0.0
1,-4.230000000000018,8.080000000000041,0.035,0.03,0.017
2,-9.139999999999986,18.140000000000043,0.034,0.036,0.021
3,-12.970000000000027,32.110000000000014,0.04,0.039,0.028
4,-22.05000000000001,59.360000000000014,0.067,0.041,0.087
5,-25.47,87.11000000000001,0.085,0.041,0.056
6,-27.319999999999993,111.61000000000001,0.077,0.04,0.049
7,-30.0,136.45000000000005,0.074,0.043,0.05
8,-31.25999999999999,151.88000000000005,0.083,0.045,0.031
9,-33.49000000000001,163.23000000000002,0.089,0.038,0.023
