temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.05,0.02,0.0
1,-5.970000000000027,-10.050000000000011,0.055,0.031,0.021
2,-18.700000000000045,-28.840000000000032,0.067,0.03,0.041
3,-38.379999999999995,-51.43000000000001,0.069,0.037,0.051
4,-87.98000000000002,-109.73000000000002,0.055,0.04,0.087
5,-111.65000000000003,-126.50999999999999,0.047,0.044,0.045
6,-129.54000000000002,-142.93,0.049,0.043,0.04
7,-148.3,-157.76,0.044,0.045,0.039
8,-162.19000000000003,-171.57999999999998,0.037,0.047,0.037
9,-170.71,-178.10000000000002,0.039,0.056,0.018
