temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.057,0.027,0.0
1,-10.400000000000034,-12.939999999999998,0.075,0.043,0.029
2,-31.08000000000004,-44.120000000000005,0.067,0.043,0.05
3,-49.35000000000002,-70.24000000000001,0.043,0.045,0.048
4,-73.48000000000002,-91.51999999999998,0.051,0.045,0.052
5,-91.15000000000003,-109.62,0.038,0.042,0.042
6,-110.04000000000002,-126.71999999999997,0.043,0.045,0.042
7,-124.88000000000002,-140.48999999999998,0.043,0.046,0.033
8,-89.73000000000002,-207.80999999999997,0.065,0.016,0.0
9,-135.48000000000002,-147.88,0.045,0.05,0.02
10,-101.38000000000002,-216.11999999999998,0.301,0.024,0.0
11,-111.14000000000001,-220.70999999999998,0.299,0.019,0.065
