temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.919,0.481,0.0
1,7.990000000000009,38.629999999999995,0.067,0.027,0.078
2,-199.44,342.34000000000003,0.063,0.028,0.0
3,-182.76,327.03000000000003,0.051,0.037,0.025
4,-167.05,320.20000000000005,0.042,0.039,0.024
5,-149.39,313.3,0.043,0.042,0.026
6,-127.58999999999997,304.65000000000003,0.049,0.039,0.032
7,-104.0,296.59000000000003,0.043,0.041,0.034
8,-81.06,285.1,0.043,0.045,0.038
9,-55.670000000000016,275.17,0.09,0.039,0.066
10,-35.72000000000003,245.87,0.114,0.039,0.064
11,-13.5,213.59,0.104,0.036,0.066
12,8.569999999999993,183.57999999999998,0.094,0.038,0.048
13,68.76999999999998,72.11999999999999,0.048,0.022,0.0
14,26.439999999999998,168.64,0.077,0.039,0.038
15,78.01999999999998,46.370000000000005,0.083,0.019,0.057
16,33.44999999999999,160.9,0.087,0.046,0.021
17,90.56,56.69,0.1,0.027,0.026
18,113.32999999999998,34.2,0.072,0.014,0.0
19,71.5,70.02,0.05,0.021,0.0
20,57.22000000000003,2.66,0.937,0.555,0.0
