temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.064,0.025,0.0
1,14.139999999999986,-18.519999999999982,0.07,0.034,0.032
2,29.159999999999997,-32.25,0.066,0.036,0.031
3,53.129999999999995,-51.69,0.051,0.04,0.041
4,78.75,-61.079999999999984,0.046,0.04,0.037
5,102.13,-72.13999999999999,0.045,0.044,0.037
6,127.45999999999998,-84.68,0.039,0.039,0.043
7,147.74,-94.89999999999998,0.074,0.039,0.058
8,168.51,-124.25999999999999,0.122,0.036,0.068
9,181.06,-143.57,0.104,0.035,0.042
10,192.14,-165.26,0.122,0.039,0.046
11,202.57,-182.42,0.104,0.038,0.035
12,207.93,-191.58,0.092,0.037,0.018
