temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.024,0.023,0.0
1,2.269999999999982,17.900000000000034,0.026,0.023,0.036
2,0.47999999999996135,36.01000000000005,0.029,0.028,0.036
3,-1.9900000000000375,52.700000000000045,0.039,0.027,0.043
4,-2.170000000000016,64.86000000000001,0.041,0.026,0.042
5,-3.7100000000000364,87.05000000000001,0.056,0.027,0.045
6,-1.6300000000000239,106.92000000000002,0.062,0.033,0.04
7,-0.21000000000003638,126.12,0.066,0.037,0.039
8,0.9199999999999591,143.47000000000003,0.06,0.035,0.035
9,1.2899999999999636,159.42000000000002,0.055,0.031,0.032
10,0.589999999999975,174.41000000000003,0.054,0.032,0.03
11,1.009999999999991,185.47000000000003,0.058,0.032,0.022
