temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.027,0.029,0.0
1,-2.8700000000000045,13.149999999999977,0.038,0.036,0.027
2,-6.82000000000005,25.69999999999999,0.038,0.043,0.026
3,-9.600000000000023,40.129999999999995,0.043,0.04,0.029
4,-10.200000000000045,52.45999999999998,0.048,0.044,0.036
5,-11.430000000000007,67.81,0.066,0.044,0.039
6,-10.910000000000025,87.07,0.077,0.04,0.039
7,-9.390000000000043,104.57,0.083,0.038,0.035
8,-8.650000000000034,119.24000000000001,0.075,0.038,0.03
9,-9.240000000000009,131.26999999999998,0.078,0.041,0.024
10,-9.560000000000002,139.89999999999998,0.08,0.044,0.017
11,128.48999999999995,-257.52,0.922,0.496,0.0
