temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.027,0.026,0.0
1,-7.619999999999948,11.609999999999957,0.034,0.029,0.025
2,-10.96999999999997,26.439999999999998,0.032,0.031,0.03
3,-11.299999999999955,39.339999999999975,0.034,0.033,0.03
4,-12.67999999999995,52.77999999999997,0.05,0.03,0.044
5,-15.199999999999989,71.13,0.066,0.031,0.037
6,-12.17999999999995,88.90999999999997,0.064,0.033,0.036
7,-10.039999999999964,109.5,0.067,0.036,0.042
8,-9.439999999999998,127.60999999999996,0.059,0.033,0.036
9,-8.539999999999964,146.13,0.063,0.038,0.037
10,-9.089999999999975,163.29999999999995,0.062,0.035,0.034
11,-8.519999999999982,177.01,0.064,0.035,0.027
12,-9.479999999999961,187.64999999999998,0.046,0.024,0.021
