temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.053,0.023,0.0
1,-2.7899999999999636,-11.100000000000023,0.048,0.027,0.022
2,-5.2099999999999795,-25.329999999999984,0.052,0.032,0.029
3,-1.839999999999975,-41.81,0.046,0.029,0.033
4,-1.6299999999999955,-67.32999999999998,0.061,0.03,0.05
5,-1.3799999999999955,-87.92000000000002,0.057,0.028,0.041
6,0.7200000000000273,-106.72000000000003,0.058,0.032,0.036
7,0.7200000000000273,-125.34000000000003,0.036,0.028,0.022
8,3.9700000000000273,-135.89,0.029,0.033,0.021
9,7.150000000000034,-143.90000000000003,0.042,0.034,0.017
10,8.560000000000002,-153.19,0.031,0.034,0.019
11,10.269999999999982,-161.94,0.033,0.034,0.018
12,12.519999999999982,-170.01999999999998,0.036,0.031,0.016
13,11.990000000000009,-176.09000000000003,0.032,0.033,0.012
14,14.319999999999993,-181.35000000000002,0.033,0.035,0.011
15,12.740000000000009,-186.10000000000002,0.033,0.03,0.01
16,14.329999999999984,-190.47000000000003,0.033,0.036,0.009
